tokenID,Tier,Genesis,Avatar,Background,Shaft,Axe Head,Accessory,Necklace,Pommel,Mage Hat,Holiday Hat,Sunglasses,Pipe,Trait Count,Tier Score,Genesis Score,Avatar Score,Background Score,Shaft Score,Axe Head Score,Accessory Score,Necklace Score,Pommel Score,Mage Hat Score,Holiday Hat Score,Sunglasses Score,Pipe Score,Trait Count Score,Total Score,Rank
2108,Worker,V3,Forest Orc,Deep Sea Green,Marble Stone,Egghammer,None,None,None,None,None,None,None,6,1.138141983,2.094240838,19.8019802,105.2631579,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.8814146,6255
878,Worker,V1,Desert Troll,Seafoam,Granite Stone,Bonehammer,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.77777778,106.6666667,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.8331467,6256
1082,Worker,V1,Desert Troll,Indigo,Norite Stone,Stinger,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.77777778,106.6666667,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.8331467,6257
3036,Worker,V1,Desert Troll,Stone,Cedar Wood,Steel Gutknife,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.77777778,133.3333333,106.6666667,53.33333333,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.8331467,6258
1300,Worker,V1,Harbor Dwarf,Stone,Sovite Stone,Ornate Pick,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.7383592,133.3333333,106.6666667,53.33333333,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.7937282,6259
568,Worker,V3,Tundra Elf,Seafoam,Dacite Stone,Bonerazor,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.26484018,106.6666667,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.7477833,6260
572,Worker,V3,Tundra Elf,Persian,Dacite Stone,Rockvice,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.26484018,133.3333333,106.6666667,53.33333333,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.7477833,6261
832,Worker,V3,Tundra Troll,Indigo,Granite Stone,Laser,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.26484018,106.6666667,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.7477833,6262
3168,Worker,V3,Tundra Elf,Seafoam,Elm Wood,Steel Nail,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.26484018,106.6666667,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.7477833,6263
1667,Worker,V3,Forest Troll,Ash,Breccia Stone,Flamecrusher,None,None,None,None,None,None,None,6,1.138141983,2.094240838,16.77148847,108.1081081,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.6958731,6264
2821,Worker,V3,Forest Troll,Ash,Balsa Wood,Rockpiercer,None,None,None,None,None,None,None,6,1.138141983,2.094240838,16.77148847,108.1081081,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.6958731,6265
3296,Worker,V2,Desert Goblin,Pale Sun,Sapele Wood,Dragon Claw,None,None,None,None,None,None,None,6,1.138141983,6.785411366,18.86792453,101.2658228,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.6411943,6266
1403,Worker,V2,Harbor Elf,Deep Royal Blue,Tephrite Stone,Bonehammer,None,None,None,None,None,None,None,6,1.138141983,6.785411366,17.54385965,102.5641026,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.6154092,6267
3031,Worker,V1,Harbor Elf,Indigo,Cedar Wood,Precision Stinger,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.54385965,106.6666667,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.5992286,6268
5469,Worker,V1,Forest Troll,Gradient Sand,Bronze Suspended Shaft,Steel Gutknife,None,None,None,None,None,None,None,6,1.138141983,2.666666667,16.77148847,117.6470588,123.0769231,53.33333333,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.5508393,6269
2240,Worker,V3,Sunsoul Dwarf,Muddy Red,Granulite Stone,Reinforced Pick,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.77777778,86.95652174,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.550576,6270
8010,Worker,V3,Desert Troll,Mint,Tufa Stone,Crowbar,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.77777778,86.95652174,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.550576,6271
275,Worker,V3,Galactic Orc,Ash,Aplite Stone,Powered Rockdrill,None,None,None,None,None,None,None,6,1.138141983,2.094240838,16.59751037,108.1081081,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.521895,6272
856,Worker,V3,Galactic Orc,Tart,Granite Stone,Precision Stinger,None,None,None,None,None,None,None,6,1.138141983,2.094240838,16.59751037,108.1081081,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.521895,6273
3707,Worker,V1,Desert Goblin,Deep Sea Green,Greenheart Wood,Stinger,None,None,None,None,None,None,None,6,1.138141983,2.666666667,18.86792453,105.2631579,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.5197847,6274
288,Worker,V3,Harbor Dwarf,Mint,Aplite Stone,Barbed Nail,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.7383592,86.95652174,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.5111574,6275
431,Worker,V3,Harbor Cyclops,Muddy Red,Basanite Stone,Barrel Hammer,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.7383592,86.95652174,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.5111574,6276
1517,Worker,V1,Forest Goblin,Indigo,Tuff Stone,Flamecrusher,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.4291939,106.6666667,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.4845629,6277
1692,Worker,V1,Forest Goblin,Seafoam,Breccia Stone,Krieger,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.4291939,106.6666667,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.4845629,6278
292,Worker,V1,Forest Orc,Canary Yellow,Aplite Stone,Bone Pick,None,None,None,None,None,None,None,6,1.138141983,2.666666667,19.8019802,84.21052632,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.4012088,6279
146,Worker,V1,Tundra Goblin,Tan Hide,Andesite Stone,Dragon Claw,None,None,None,None,None,None,None,6,1.138141983,2.666666667,20.10050251,103.8961039,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.3853087,6280
1091,Worker,V1,Tundra Goblin,Tan Hide,Norite Stone,Serrated Rocksaw,None,None,None,None,None,None,None,6,1.138141983,2.666666667,20.10050251,103.8961039,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.3853087,6281
4855,Worker,V3,Sunsoul Cyclops,Gradient Golden Gate Orange,Bronze Nut & Bolt,Can Opener,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.47575058,108.1081081,123.0769231,61.53846154,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.3488531,6282
4159,Worker,V1,Tundra Elf,Gradient Crimson,Bronze Slim,Ornate Pick,None,None,None,None,None,None,None,6,1.138141983,2.666666667,18.26484018,115.942029,123.0769231,53.33333333,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.3391612,6283
4494,Worker,V3,Desert Cyclops,Gradient Crimson,Bronze Double Banded,Steel Gutknife,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.82352941,115.942029,123.0769231,53.33333333,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.3254246,6284
5687,Worker,V3,Desert Orc,Gradient Sand,Bronze Handmilled,Wedge Sledge,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.09401709,117.6470588,123.0769231,53.33333333,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.3009421,6285
618,Worker,V3,Desert Troll,Seafoam,Dunite Stone,Steel Nail,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.77777778,106.6666667,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.2607209,6286
1166,Worker,V3,Desert Troll,Seafoam,Pumice Stone,Serrated Rocksaw,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.77777778,106.6666667,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.2607209,6287
308,Worker,V3,Harbor Dwarf,Seafoam,Tufa Stone,Egghammer,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.7383592,106.6666667,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.2213023,6288
2114,Worker,V3,Harbor Dwarf,Indigo,Marble Stone,Rockfist,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.7383592,106.6666667,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.2213023,6289
5636,Worker,V3,Forest Troll,Gradient Russian Violet,Bronze Handmilled,Spiked Pick,None,None,None,None,None,None,None,6,1.138141983,2.094240838,16.77148847,121.2121212,123.0769231,50,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.2101426,6290
142,Worker,V3,Forest Goblin,Muddy Red,Andesite Stone,Bone Pick,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.4291939,86.95652174,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.2019921,6291
5458,Worker,V2,Starburst Elf,Gradient Grape,Bronze Suspended Shaft,Diamond Crusher,None,None,None,None,None,None,None,6,1.138141983,6.785411366,17.31601732,115.942029,123.0769231,50,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.1757497,6292
269,Worker,V1,Desert Orc,Indigo,Aplite Stone,Reinforced Drill,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.09401709,106.6666667,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.1493861,6293
1871,Worker,V1,Desert Orc,Indigo,Shale Stone,Dragon Claw,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.09401709,106.6666667,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.1493861,6294
5252,Worker,V3,Tundra Troll,Gradient Muddy Red,Bronze Rings,The Fatman,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.26484018,108.1081081,123.0769231,61.53846154,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.1379427,6295
2690,Worker,V1,Forest Troll,Muddy Red,Ash Wood,Reinforced Pick,None,None,None,None,None,None,None,6,1.138141983,2.666666667,16.77148847,86.95652174,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.1167125,6296
3367,Worker,V1,Forest Troll,Mint,Teak Wood,Bone Pick,None,None,None,None,None,None,None,6,1.138141983,2.666666667,16.77148847,86.95652174,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.1167125,6297
972,Worker,V3,Starburst Elf,Mint,Latite Stone,Oscillating Rocksaw,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.31601732,86.95652174,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.0888155,6298
1680,Worker,V1,Forest Orc,Tan Hide,Breccia Stone,Double Hammer,None,None,None,None,None,None,None,6,1.138141983,2.666666667,19.8019802,103.8961039,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.0867864,6299
2117,Worker,V1,Forest Orc,Tan Hide,Marble Stone,Flamecrusher,None,None,None,None,None,None,None,6,1.138141983,2.666666667,19.8019802,103.8961039,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.0867864,6300
2055,Worker,V2,Tundra Elf,Burnt Orange,Gneiss Stone,Double Hammer,None,None,None,None,None,None,None,6,1.138141983,6.785411366,18.26484018,101.2658228,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.03811,6301
392,Worker,V3,Harbor Elf,Indigo,Basanite Stone,Flamecrusher,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.54385965,106.6666667,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.0268028,6302
2816,Worker,V3,Harbor Elf,Seafoam,Balsa Wood,Serrated Rocksaw,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.54385965,106.6666667,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.0268028,6303
3512,Worker,V3,Harbor Elf,Stone,Iroko Wood,Wedge Sledge,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.54385965,133.3333333,106.6666667,53.33333333,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,324.0268028,6304
3287,Worker,V3,Forest Goblin,Persian,Sapele Wood,Wedge Sledge,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.4291939,133.3333333,106.6666667,53.33333333,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.912137,6305
155,Worker,V3,Desert Cyclops,Deep Sea Green,Basalt Stone,Starsmasher,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.82352941,105.2631579,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.9029638,6306
944,Worker,V3,Desert Cyclops,Deep Sea Green,Latite Stone,Reinforced Drill,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.82352941,105.2631579,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.9029638,6307
223,Worker,V3,Desert Orc,Muddy Red,Basalt Stone,Crowbar,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.09401709,86.95652174,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.8668153,6308
1518,Worker,V2,Forest Troll,Sky Blue,Tuff Stone,Steel Nail,None,None,None,None,None,None,None,6,1.138141983,6.785411366,16.77148847,102.5641026,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.843038,6309
84,Worker,V1,Desert Cyclops,Dull Wine,Andesite Stone,The Fatman,None,None,None,None,None,None,None,6,1.138141983,2.666666667,18.82352941,123.0769231,106.6666667,61.53846154,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.8276163,6310
837,Worker,V1,Forest Troll,Indigo,Granite Stone,Tomahawk,None,None,None,None,None,None,None,6,1.138141983,2.666666667,16.77148847,106.6666667,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.8268574,6311
2935,Worker,V3,Starburst Elf,Stone,Celtis Wood,Diamondsledge,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.31601732,133.3333333,106.6666667,53.33333333,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.7989605,6312
3491,Worker,V3,Starburst Elf,Indigo,Iroko Wood,Serrated Rocksaw,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.31601732,106.6666667,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.7989605,6313
3003,Worker,V2,Galactic Orc,Deep Royal Blue,Cedar Wood,Rockmasher,None,None,None,None,None,None,None,6,1.138141983,6.785411366,16.59751037,102.5641026,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.6690599,6314
3853,Worker,V3,Sunsoul Dwarf,Gradient Muddy Red,Bronze Barrel,Double Bleeder,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.77777778,108.1081081,123.0769231,61.53846154,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.6508803,6315
4633,Worker,V3,Desert Troll,Gradient Golden Gate Orange,Bronze Lucille,Double Bleeder,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.77777778,108.1081081,123.0769231,61.53846154,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.6508803,6316
2832,Worker,V2,Desert Cyclops,Marine Blue,Balsa Wood,Slate Stinger,None,None,None,None,None,None,None,6,1.138141983,6.785411366,18.82352941,126.984127,106.6666667,53.33333333,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.6484367,6317
4667,Worker,V3,Harbor Cyclops,Gradient Muddy Red,Bronze Trophy,The Fatman,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.7383592,108.1081081,123.0769231,61.53846154,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.6114617,6318
1688,Worker,V3,Sunsoul Cyclops,Deep Sea Green,Breccia Stone,Boneclaw,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.47575058,105.2631579,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.5551849,6319
2965,Worker,V3,Sunsoul Cyclops,Deep Sea Green,Celtis Wood,Nailbiter,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.47575058,105.2631579,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.5551849,6320
671,Worker,V2,Sunsoul Dwarf,Burnt Orange,Dunite Stone,Dragon Claw,None,None,None,None,None,None,None,6,1.138141983,6.785411366,17.77777778,101.2658228,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.5510476,6321
3492,Worker,V2,Sunsoul Dwarf,Burnt Orange,Iroko Wood,Krieger,None,None,None,None,None,None,None,6,1.138141983,6.785411366,17.77777778,101.2658228,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.5510476,6322
1817,Worker,V3,Forest Orc,Tan Hide,Shale Stone,Flamecrusher,None,None,None,None,None,None,None,6,1.138141983,2.094240838,19.8019802,103.8961039,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.5143606,6323
2510,Worker,V3,Forest Orc,Sand,Skarn Stone,Ballhammer,None,None,None,None,None,None,None,6,1.138141983,2.094240838,19.8019802,103.8961039,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.5143606,6324
1167,Worker,V3,Desert Dwarf,Deep Sea Green,Pumice Stone,Krieger,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.43317972,105.2631579,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.5126141,6325
3067,Worker,V1,Desert Cyclops,Canary Yellow,Cedar Wood,Bone Pick,None,None,None,None,None,None,None,6,1.138141983,2.666666667,18.82352941,84.21052632,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.422758,6326
492,Worker,V1,Harbor Cyclops,Deep Sea Green,Carbonatite Stone,Krieger,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.7383592,105.2631579,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.3902194,6327
2517,Worker,V1,Harbor Dwarf,Deep Sea Green,Skarn Stone,Krieger,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.7383592,105.2631579,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.3902194,6328
3265,Worker,V1,Harbor Cyclops,Deep Sea Green,Sapele Wood,Nailbiter,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.7383592,105.2631579,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.3902194,6329
3479,Worker,V1,Harbor Dwarf,Deep Sea Green,Iroko Wood,Jackknife,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.7383592,105.2631579,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.3902194,6330
3620,Worker,V1,Harbor Dwarf,Deep Sea Green,Spruce Wood,Glacial Pick,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.7383592,105.2631579,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.3902194,6331
2443,Worker,V2,Tundra Goblin,Royal Maroon,Akasa Wood,Bonerazor,None,None,None,None,None,None,None,6,1.138141983,6.785411366,20.10050251,98.7654321,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.3733816,6332
1324,Worker,V3,Galactic Orc,Mint,Sovite Stone,Tooth Breaker,None,None,None,None,None,None,None,6,1.138141983,2.094240838,16.59751037,86.95652174,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.3703086,6333
2564,Worker,V2,Harbor Elf,Burnt Orange,Slate Stone,Rockfist,None,None,None,None,None,None,None,6,1.138141983,6.785411366,17.54385965,101.2658228,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.3171294,6334
4357,Worker,V3,Desert Goblin,Gradient Lime,Bronze Textured,Bone Nail,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.86792453,106.6666667,123.0769231,61.53846154,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.2995856,6335
8139,Worker,V3,Sunsoul Dwarf,Gradient Grape,Bronze Suspended Shaft,Ornate Pick,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.77777778,115.942029,123.0769231,53.33333333,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.279673,6336
221,Worker,V3,Forest Troll,Seafoam,Basalt Stone,Dragon Claw,None,None,None,None,None,None,None,6,1.138141983,2.094240838,16.77148847,106.6666667,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.2544316,6337
678,Worker,V3,Forest Troll,Seafoam,Essexite Stone,Rockmasher,None,None,None,None,None,None,None,6,1.138141983,2.094240838,16.77148847,106.6666667,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.2544316,6338
693,Worker,V3,Forest Troll,Seafoam,Essexite Stone,Steel Nail,None,None,None,None,None,None,None,6,1.138141983,2.094240838,16.77148847,106.6666667,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.2544316,6339
3105,Worker,V3,Forest Troll,Seafoam,Conifer Wood,Double Hammer,None,None,None,None,None,None,None,6,1.138141983,2.094240838,16.77148847,106.6666667,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.2544316,6340
4708,Worker,V3,Harbor Dwarf,Gradient Crimson,Bronze Trophy,Slate Stinger,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.7383592,115.942029,123.0769231,53.33333333,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.2402544,6341
5166,Worker,V3,Harbor Cyclops,Gradient Grape,Bronze Multilayered,Hydraulic Rock Piercer,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.7383592,115.942029,123.0769231,53.33333333,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.2402544,6342
5339,Worker,V3,Harbor Dwarf,Gradient Grape,Bronze Paddle,Steel Gutknife,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.7383592,115.942029,123.0769231,53.33333333,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.2402544,6343
5599,Worker,V3,Harbor Cyclops,Gradient Crimson,Bronze Orbweaver,Steel Gutknife,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.7383592,115.942029,123.0769231,53.33333333,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.2402544,6344
5643,Worker,V1,Desert Orc,Gradient Crimson,Bronze Handmilled,Diamondsledge,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.09401709,115.942029,123.0769231,53.33333333,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.1683381,6345
387,Worker,V1,Desert Goblin,Tan Hide,Basanite Stone,Tomahawk,None,None,None,None,None,None,None,6,1.138141983,2.666666667,18.86792453,103.8961039,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.1527307,6346
1165,Worker,V1,Desert Cyclops,Sand,Pumice Stone,Nailbiter,None,None,None,None,None,None,None,6,1.138141983,2.666666667,18.82352941,103.8961039,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,323.1083356,6347
